iter	Accuracy	MultiClass
2346	1	0.005449760516
2347	1	0.005446847569
2348	1	0.005444926384
2349	1	0.00544086339
2350	1	0.005436733714
2351	1	0.005433478433
2352	1	0.005431777534
2353	1	0.005428129882
2354	1	0.005425952386
2355	1	0.005423520488
2356	1	0.005421648158
2357	1	0.0054177728
2358	1	0.005414482158
2359	1	0.00541117234
2360	1	0.005408016356
2361	1	0.005405897958
2362	1	0.005404993896
2363	1	0.005402905007
2364	1	0.005401621201
2365	1	0.005400284275
2366	1	0.005398891105
2367	1	0.005394857452
2368	1	0.005390721566
2369	1	0.005386480005
2370	1	0.005386140425
2371	1	0.005383894251
2372	1	0.005381978526
2373	1	0.005380643327
2374	1	0.005377267232
2375	1	0.005374226239
2376	1	0.005372988651
2377	1	0.005369798541
2378	1	0.005369793676
2379	1	0.005369789225
2380	1	0.005367108246
2381	1	0.005364519695
2382	1	0.005361933899
2383	1	0.005359975386
2384	1	0.005357197516
2385	1	0.005352780606
2386	1	0.005351507087
2387	1	0.005348594603
2388	1	0.005345475996
2389	1	0.005344246526
2390	1	0.005342135763
2391	1	0.005339981019
2392	1	0.005338376297
2393	1	0.005335621064
2394	1	0.005334115578
2395	1	0.005330188336
2396	1	0.005327340052
2397	1	0.005323848753
2398	1	0.005321295073
2399	1	0.00531829746
2400	1	0.005315386597
2401	1	0.005312755855
2402	1	0.005311767177
2403	1	0.005309468725
2404	1	0.00530893987
2405	1	0.005307311828
2406	1	0.00530438482
2407	1	0.005301916632
2408	1	0.005298067079
2409	1	0.005296314418
2410	1	0.005294242668
2411	1	0.005288866118
2412	1	0.005287193857
2413	1	0.005285150811
2414	1	0.00528513277
2415	1	0.005283053384
2416	1	0.005279887744
2417	1	0.005277878575
2418	1	0.005276492056
2419	1	0.00527445275
2420	1	0.005273041477
2421	1	0.005270476195
2422	1	0.005269247156
2423	1	0.005268914481
2424	1	0.00526604391
2425	1	0.005260505941
2426	1	0.005256864918
2427	1	0.00525239768
2428	1	0.005250043056
2429	1	0.005243147554
2430	1	0.005240441615
2431	1	0.005238984831
2432	1	0.005236332994
2433	1	0.005235526124
2434	1	0.005231313307
2435	1	0.005230253033
2436	1	0.005228405164
2437	1	0.005224832725
2438	1	0.005223541932
2439	1	0.005222033103
2440	1	0.00521722011
2441	1	0.005214607265
2442	1	0.005209213441
2443	1	0.005207784332
2444	1	0.00520386377
2445	1	0.005200294404
2446	1	0.005196823921
2447	1	0.005195287918
2448	1	0.005191608316
2449	1	0.005187854382
2450	1	0.005186781216
2451	1	0.005183843734
2452	1	0.005180976083
2453	1	0.005178404308
2454	1	0.005174919464
2455	1	0.005171891344
2456	1	0.005170128187
2457	1	0.005164509815
2458	1	0.005164500269
2459	1	0.005162189654
2460	1	0.005159884679
2461	1	0.005157280067
2462	1	0.005155951922
2463	1	0.005153408895
2464	1	0.005151654942
2465	1	0.005151266238
2466	1	0.005150261765
2467	1	0.005147566992
2468	1	0.005144855736
2469	1	0.005143277912
2470	1	0.005140801191
2471	1	0.005138885748
2472	1	0.005134652494
2473	1	0.00513177386
2474	1	0.005129791763
2475	1	0.005127441801
2476	1	0.005125993447
2477	1	0.005123451989
2478	1	0.00512236119
2479	1	0.005119379247
2480	1	0.005117702316
2481	1	0.005114570087
2482	1	0.005113261319
2483	1	0.005110454169
2484	1	0.005107070677
2485	1	0.005104906556
2486	1	0.005102812255
2487	1	0.005100036194
2488	1	0.005100014177
2489	1	0.005096605991
2490	1	0.005094139873
2491	1	0.005092751684
2492	1	0.005088806259
2493	1	0.005085591912
2494	1	0.00508556771
2495	1	0.005083570726
2496	1	0.005080605948
2497	1	0.005078154149
2498	1	0.005076488857
2499	1	0.005074216873
2500	1	0.00507115271
2501	1	0.00506958506
2502	1	0.005066861973
2503	1	0.00506684389
2504	1	0.005063034698
2505	1	0.00506136305
2506	1	0.005060344286
2507	1	0.005058834458
2508	1	0.005056194828
2509	1	0.005053508762
2510	1	0.005050378934
2511	1	0.00504888548
2512	1	0.00504646149
2513	1	0.005045445532
2514	1	0.005045430311
2515	1	0.005042469347
2516	1	0.005040242239
2517	1	0.005034682486
2518	1	0.005033270881
2519	1	0.005032163424
2520	1	0.005029464289
2521	1	0.00502763876
2522	1	0.005026198967
2523	1	0.005024326664
2524	1	0.005022050401
2525	1	0.005020456942
2526	1	0.005018253902
2527	1	0.005014929362
2528	1	0.005011843884
2529	1	0.005010574587
2530	1	0.005006202022
2531	1	0.005005270586
2532	1	0.005003385063
2533	1	0.005000027565
2534	1	0.004998938516
2535	1	0.004997469689
2536	1	0.004992829918
2537	1	0.004991809014
2538	1	0.004989284752
2539	1	0.004986970044
2540	1	0.004985498214
2541	1	0.004983634133
2542	1	0.004981402483
2543	1	0.004978182626
2544	1	0.004975708475
2545	1	0.004973145813
2546	1	0.004971865026
2547	1	0.00496897632
2548	1	0.004967653961
2549	1	0.004965962594
2550	1	0.004963744891
2551	1	0.004960933666
2552	1	0.004959124318
2553	1	0.004957446701
2554	1	0.004957120022
2555	1	0.004953631639
2556	1	0.004951706103
2557	1	0.00494978339
2558	1	0.004946493143
2559	1	0.004944775672
2560	1	0.004942166734
2561	1	0.004939249398
2562	1	0.004937596247
2563	1	0.004937587173
2564	1	0.004935552835
2565	1	0.004934763438
2566	1	0.004931360992
2567	1	0.004928945246
2568	1	0.004926112673
2569	1	0.004923708417
2570	1	0.004921412446
2571	1	0.004917823846
2572	1	0.004915040173
2573	1	0.004912600375
2574	1	0.004908990692
2575	1	0.004906746169
2576	1	0.004904172992
2577	1	0.00490291711
2578	1	0.004900454579
2579	1	0.004898596862
2580	1	0.004896031493
2581	1	0.004894786796
2582	1	0.004891070909
2583	1	0.004887311103
2584	1	0.004885929927
2585	1	0.004884075989
2586	1	0.004882020983
2587	1	0.004878939028
2588	1	0.004877105559
2589	1	0.004873115265
2590	1	0.004870334641
2591	1	0.004867294418
2592	1	0.004865970122
2593	1	0.004863792091
2594	1	0.004862409473
2595	1	0.00486019746
2596	1	0.004858201253
2597	1	0.00485516447
2598	1	0.004852066621
2599	1	0.004849548994
2600	1	0.004847802727
2601	1	0.004845729583
2602	1	0.004845074251
2603	1	0.004842275499
2604	1	0.004840087078
2605	1	0.004838146412
2606	1	0.004836065227
2607	1	0.004834441761
2608	1	0.004834258729
2609	1	0.004830616454
2610	1	0.004828962673
2611	1	0.004826963641
2612	1	0.00482566128
2613	1	0.004822728542
2614	1	0.004820365203
2615	1	0.004818812063
2616	1	0.004817960372
2617	1	0.004814813902
2618	1	0.004812778868
2619	1	0.00481143753
2620	1	0.004809066204
2621	1	0.004806608419
2622	1	0.004805663024
2623	1	0.004802783101
2624	1	0.004800945603
2625	1	0.004799796698
2626	1	0.004797623881
2627	1	0.00479500423
2628	1	0.004791871724
2629	1	0.004788940939
2630	1	0.004787427905
2631	1	0.00478573189
2632	1	0.004784099054
2633	1	0.004782156869
2634	1	0.004779787009
2635	1	0.004778870471
2636	1	0.004777196766
2637	1	0.00477406862
2638	1	0.00476824462
2639	1	0.004766344731
2640	1	0.004763428886
2641	1	0.004761275942
2642	1	0.00476119401
2643	1	0.004758643449
2644	1	0.004755719213
2645	1	0.004752658456
2646	1	0.004750739985
2647	1	0.004748122761
2648	1	0.004746737701
2649	1	0.004744446733
2650	1	0.004742180984
2651	1	0.004741850015
2652	1	0.004739702225
2653	1	0.004737078568
2654	1	0.004731324488
2655	1	0.004730659952
2656	1	0.004728044756
2657	1	0.004726262799
2658	1	0.004724709462
2659	1	0.004722910428
2660	1	0.004720724769
2661	1	0.004719069395
2662	1	0.004717117551
2663	1	0.004717112242
2664	1	0.004715248609
2665	1	0.004712708031
2666	1	0.004710106549
2667	1	0.004709988469
2668	1	0.004708211872
2669	1	0.004706052886
2670	1	0.004703442488
2671	1	0.004701484294
2672	1	0.004701480694
2673	1	0.00469996065
2674	1	0.004697233771
2675	1	0.004695223287
2676	1	0.004691586258
2677	1	0.004689923733
2678	1	0.004688204008
2679	1	0.004687297441
2680	1	0.004685734819
2681	1	0.00468424984
2682	1	0.004683432967
2683	1	0.004680290279
2684	1	0.004677704948
2685	1	0.004675527582
2686	1	0.004672433944
2687	1	0.004670180285
2688	1	0.004668613014
2689	1	0.004664335518
2690	1	0.004662134201
2691	1	0.004661547246
2692	1	0.004659254835
2693	1	0.004657165289
2694	1	0.004654931679
2695	1	0.00465310524
2696	1	0.00465177439
2697	1	0.004650358503
2698	1	0.004648773348
2699	1	0.004645675149
2700	1	0.00464365861
2701	1	0.004642701806
2702	1	0.004639901306
2703	1	0.004636674748
2704	1	0.00463453959
2705	1	0.0046324275
2706	1	0.004630401709
2707	1	0.004628318925
2708	1	0.004626796335
2709	1	0.004624679439
2710	1	0.004624671187
2711	1	0.004622516877
2712	1	0.004617799092
2713	1	0.004614742727
2714	1	0.004612091472
2715	1	0.004610391031
2716	1	0.00460777886
2717	1	0.004604615382
2718	1	0.004602658977
2719	1	0.004600376266
2720	1	0.004598675778
2721	1	0.004597416553
2722	1	0.004595527868
2723	1	0.004594081234
2724	1	0.004592126448
2725	1	0.004590246727
2726	1	0.004587654573
2727	1	0.004585767235
2728	1	0.004584702119
2729	1	0.004582837718
2730	1	0.004580588622
2731	1	0.004579299587
2732	1	0.00457719015
2733	1	0.004575174099
2734	1	0.004572403708
2735	1	0.004568191309
2736	1	0.004567047359
2737	1	0.00456400885
2738	1	0.004561782218
2739	1	0.004559723153
2740	1	0.004557343384
2741	1	0.004554652072
2742	1	0.004553428753
2743	1	0.00455216633
2744	1	0.004549178502
2745	1	0.004547598384
2746	1	0.004545472232
2747	1	0.004544807645
2748	1	0.004543003827
2749	1	0.004540769982
2750	1	0.004538089144
2751	1	0.004536352721
2752	1	0.004535222588
2753	1	0.004533061214
2754	1	0.004531428359
2755	1	0.004529846143
2756	1	0.004527954756
2757	1	0.004526254545
2758	1	0.004525018082
2759	1	0.0045217495
2760	1	0.004520928946
2761	1	0.004518415732
2762	1	0.004516320009
2763	1	0.004516036174
2764	1	0.004515595381
2765	1	0.004514433147
2766	1	0.004512182782
2767	1	0.004508540806
2768	1	0.004506819857
2769	1	0.004504641507
2770	1	0.004502572515
2771	1	0.004500320893
2772	1	0.004499784923
2773	1	0.00449922119
2774	1	0.004496482225
2775	1	0.004493142591
2776	1	0.004490718451
2777	1	0.00448882669
2778	1	0.004487351327
2779	1	0.004484652618
2780	1	0.004483231949
2781	1	0.004481543396
2782	1	0.004480016693
2783	1	0.004477543141
2784	1	0.00447562873
2785	1	0.004473882981
2786	1	0.004470680584
2787	1	0.004469592045
2788	1	0.004467736778
2789	1	0.004464670068
2790	1	0.004462694213
2791	1	0.004460616118
2792	1	0.004459078706
2793	1	0.004457220301
2794	1	0.004455371051
2795	1	0.004453719315
2796	1	0.004452152294
2797	1	0.004450149942
2798	1	0.004447600737
2799	1	0.004445916724
2800	1	0.004444409203
2801	1	0.004443653222
2802	1	0.00444158619
2803	1	0.004439757183
2804	1	0.00443893032
2805	1	0.004437610981
2806	1	0.004434548003
2807	1	0.004432410243
2808	1	0.004430094295
2809	1	0.004428722254
2810	1	0.004426977775
2811	1	0.004426017305
2812	1	0.004423370164
2813	1	0.004421212525
2814	1	0.004420121418
2815	1	0.00441920889
2816	1	0.004418482172
2817	1	0.004417324405
2818	1	0.004414940916
2819	1	0.004412411428
2820	1	0.00441037299
2821	1	0.004408510332
2822	1	0.004405108295
2823	1	0.004404779295
2824	1	0.004403932226
2825	1	0.004402206651
2826	1	0.00440145592
2827	1	0.004401450464
2828	1	0.004401445423
2829	1	0.004399070876
2830	1	0.00439702885
2831	1	0.004395711886
2832	1	0.004394832224
2833	1	0.004392187583
2834	1	0.004389968427
2835	1	0.004388678158
2836	1	0.004385758919
2837	1	0.004383542168
2838	1	0.004383528798
2839	1	0.004382491871
2840	1	0.004379132421
2841	1	0.004375699633
2842	1	0.004373674321
2843	1	0.004370229145
2844	1	0.004369222174
2845	1	0.00436870797
2846	1	0.004366328751
2847	1	0.004364924437
2848	1	0.004362783007
2849	1	0.004360398041
2850	1	0.00435738267
2851	1	0.004355311697
2852	1	0.004353436313
2853	1	0.004351876382
2854	1	0.004351283943
2855	1	0.004349598818
2856	1	0.004346281615
2857	1	0.004344990775
2858	1	0.004342966623
2859	1	0.004341294649
2860	1	0.004339395039
2861	1	0.004336746414
2862	1	0.004335956452
2863	1	0.004335305492
2864	1	0.004333487612
2865	1	0.004332424991
2866	1	0.004330733832
2867	1	0.004330728127
2868	1	0.004328902663
2869	1	0.004328354983
2870	1	0.00432661812
2871	1	0.004323943099
2872	1	0.004321381935
2873	1	0.004319779467
2874	1	0.004319027319
2875	1	0.004316951964
2876	1	0.004313566333
2877	1	0.004312136648
2878	1	0.004310401109
2879	1	0.004307947397
2880	1	0.00430794376
2881	1	0.004306743491
2882	1	0.004303173102
2883	1	0.004300725376
2884	1	0.004299012657
2885	1	0.004295698944
2886	1	0.004294337173
2887	1	0.00429129027
2888	1	0.004289331343
2889	1	0.004287172445
2890	1	0.004285265368
2891	1	0.004283177761
2892	1	0.004280836797
2893	1	0.004279989968
2894	1	0.004278455282
2895	1	0.004276544678
2896	1	0.004275247431
2897	1	0.004273842423
2898	1	0.004272483859
2899	1	0.004271011473
2900	1	0.004268879116
2901	1	0.004267735078
2902	1	0.004266068125
2903	1	0.00426463435
2904	1	0.004264633472
2905	1	0.004263503078
2906	1	0.004260903459
2907	1	0.004257557883
2908	1	0.004256652645
2909	1	0.004254879595
2910	1	0.004252443683
2911	1	0.004250626054
2912	1	0.004250625536
2913	1	0.00424960727
2914	1	0.004247759477
2915	1	0.00424590542
2916	1	0.004244641247
2917	1	0.004243797543
2918	1	0.004242503342
2919	1	0.00424117822
2920	1	0.004238695752
2921	1	0.004236645173
2922	1	0.004235445887
2923	1	0.004234149153
2924	1	0.004232843936
2925	1	0.004230770156
2926	1	0.004228719873
2927	1	0.004225399212
2928	1	0.004223875304
2929	1	0.004222626691
2930	1	0.004222565085
2931	1	0.004220037032
2932	1	0.004219221097
2933	1	0.004218081056
2934	1	0.00421547941
2935	1	0.004214788654
2936	1	0.004212658052
2937	1	0.004211508605
2938	1	0.004210268341
2939	1	0.004209048474
2940	1	0.00420729773
2941	1	0.004205395605
2942	1	0.004202312075
2943	1	0.004201561794
2944	1	0.004200287194
2945	1	0.00419847963
2946	1	0.004196290622
2947	1	0.004193929217
2948	1	0.004191657442
2949	1	0.004189938893
2950	1	0.004188047134
2951	1	0.004186515493
2952	1	0.004185906202
2953	1	0.004184139385
2954	1	0.00418233173
2955	1	0.004180769294
2956	1	0.004180755922
2957	1	0.004179754153
2958	1	0.004177899957
2959	1	0.00417582538
2960	1	0.004174412964
2961	1	0.004172819537
2962	1	0.00417162646
2963	1	0.004170355941
2964	1	0.004168962927
2965	1	0.004167301258
2966	1	0.004165590226
2967	1	0.004164697383
2968	1	0.004163296094
2969	1	0.004162145817
2970	1	0.004160719659
2971	1	0.004157999432
2972	1	0.004157010634
2973	1	0.004155922122
2974	1	0.004154870933
2975	1	0.004152740608
2976	1	0.004151762757
2977	1	0.004150923445
2978	1	0.004148918314
2979	1	0.004147027032
2980	1	0.004144707052
2981	1	0.004142270152
2982	1	0.004140577164
2983	1	0.004139448633
2984	1	0.004137898058
2985	1	0.004135698758
2986	1	0.004134541672
2987	1	0.004133669764
2988	1	0.004132698557
2989	1	0.004128841575
2990	1	0.004126943834
2991	1	0.004125708478
2992	1	0.004124847705
2993	1	0.004123762871
2994	1	0.004121902064
2995	1	0.004120261503
2996	1	0.00411866451
2997	1	0.004117182931
2998	1	0.004115828217
2999	1	0.00411413162
3000	1	0.004112463308
3001	1	0.004111227018
3002	1	0.004108995835
3003	1	0.004108433525
3004	1	0.004105967744
3005	1	0.004105271284
3006	1	0.004105136454
3007	1	0.004104067683
3008	1	0.004101170392
3009	1	0.004101168725
3010	1	0.004099417516
3011	1	0.004097532164
3012	1	0.004095994034
3013	1	0.004094746248
3014	1	0.004093043373
3015	1	0.004090700217
3016	1	0.004089127075
3017	1	0.004087104744
3018	1	0.004085765761
3019	1	0.004084358035
3020	1	0.00408230736
3021	1	0.004080222222
3022	1	0.004078804384
3023	1	0.004077739788
3024	1	0.004076560825
3025	1	0.004075234362
3026	1	0.004075053837
3027	1	0.004073025752
3028	1	0.004070887249
3029	1	0.004068248797
3030	1	0.004066378245
3031	1	0.004064979201
3032	1	0.004063616983
3033	1	0.004060287853
3034	1	0.004057669789
3035	1	0.004056633871
3036	1	0.004054857095
3037	1	0.00405343235
3038	1	0.004051894057
3039	1	0.004050938444
3040	1	0.004049735687
3041	1	0.004047492655
3042	1	0.004046083653
3043	1	0.004044140145
3044	1	0.004042573548
3045	1	0.004039570401
3046	1	0.004038530733
3047	1	0.00403649981
3048	1	0.004034724094
3049	1	0.004033764765
3050	1	0.004031426496
3051	1	0.004029933913
3052	1	0.004028071332
3053	1	0.004027529652
3054	1	0.004025174373
3055	1	0.004023265279
3056	1	0.004022523983
3057	1	0.00402043958
3058	1	0.004018775669
3059	1	0.004017847697
3060	1	0.004016871156
3061	1	0.004014990517
3062	1	0.004013273002
3063	1	0.004012028052
3064	1	0.004010777181
3065	1	0.004009192573
3066	1	0.004008546593
3067	1	0.004007088802
3068	1	0.004004887088
3069	1	0.004003000961
3070	1	0.004001367382
3071	1	0.003999522889
3072	1	0.00399883462
3073	1	0.003997972581
3074	1	0.003996201129
3075	1	0.003995318784
3076	1	0.003993902056
3077	1	0.003991841279
3078	1	0.003990729926
3079	1	0.003988990477
3080	1	0.003987034358
3081	1	0.003986590317
3082	1	0.003985630962
3083	1	0.003984272039
3084	1	0.003982152378
3085	1	0.003981980289
3086	1	0.003981361681
3087	1	0.003979452968
3088	1	0.003977970111
3089	1	0.003975866104
3090	1	0.003973907688
3091	1	0.003971854211
3092	1	0.003970191504
3093	1	0.003968847613
3094	1	0.003967063438
3095	1	0.003965570011
3096	1	0.003963992829
3097	1	0.003961231838
3098	1	0.003959213608
3099	1	0.003958352089
3100	1	0.003958169456
3101	1	0.003957484935
3102	1	0.003955308212
3103	1	0.003953859814
3104	1	0.003953138798
3105	1	0.003951891404
3106	1	0.003949993168
3107	1	0.003948569415
3108	1	0.003946875297
3109	1	0.003945544115
3110	1	0.003943564277
3111	1	0.003942112329
3112	1	0.003940358785
3113	1	0.003939322711
3114	1	0.003936717183
3115	1	0.00393576893
3116	1	0.003934796502
3117	1	0.003933539102
3118	1	0.003932068403
3119	1	0.003931012854
3120	1	0.003929910133
3121	1	0.00392934797
3122	1	0.00392812943
3123	1	0.003926269452
3124	1	0.003925008896
3125	1	0.003924137883
3126	1	0.00392315709
3127	1	0.00392078635
3128	1	0.003918598053
3129	1	0.003918596779
3130	1	0.003916783905
3131	1	0.003914718645
3132	1	0.003913071395
3133	1	0.003911235945
3134	1	0.00390966083
3135	1	0.003908205146
3136	1	0.003905875427
3137	1	0.003904960411
3138	1	0.003903275067
3139	1	0.003902545238
3140	1	0.003901374956
3141	1	0.003899615765
3142	1	0.00389734547
3143	1	0.003896118958
3144	1	0.003894558767
3145	1	0.003892802706
3146	1	0.003891837665
3147	1	0.003891017146
3148	1	0.003890026919
3149	1	0.003886909281
3150	1	0.003885360896
3151	1	0.003884606109
3152	1	0.003883062349
3153	1	0.003881428759
3154	1	0.003878843136
3155	1	0.003878017572
3156	1	0.003877078333
3157	1	0.003876155281
3158	1	0.003874333494
3159	1	0.003872771821
3160	1	0.00387202862
3161	1	0.003870394957
3162	1	0.003869833483
3163	1	0.003868535012
3164	1	0.003865753996
3165	1	0.003864496026
3166	1	0.003863042837
3167	1	0.003861148907
3168	1	0.003860065239
3169	1	0.003858335002
3170	1	0.003856814009
3171	1	0.003855462649
3172	1	0.003853368537
3173	1	0.00385062014
3174	1	0.003849840058
3175	1	0.003849033034
3176	1	0.003847719342
3177	1	0.00384649368
3178	1	0.003844442971
3179	1	0.003843380673
3180	1	0.00384110197
3181	1	0.003839936991
3182	1	0.003838866056
3183	1	0.003837423289
3184	1	0.00383742323
3185	1	0.003836502381
3186	1	0.003834892426
3187	1	0.003833801291
3188	1	0.003831080079
3189	1	0.003830190911
3190	1	0.003828148652
3191	1	0.003827204882
3192	1	0.003826042818
3193	1	0.003824808012
3194	1	0.003823887196
3195	1	0.003821707815
3196	1	0.003820673294
3197	1	0.003819413496
3198	1	0.003817875431
3199	1	0.003817360082
3200	1	0.003815981417
3201	1	0.003814256345
3202	1	0.003813440597
3203	1	0.003811937024
3204	1	0.003810401969
3205	1	0.003808438893
3206	1	0.00380843756
3207	1	0.003807461365
3208	1	0.003806272783
3209	1	0.00380494459
3210	1	0.003804288021
3211	1	0.003803618101
3212	1	0.003802183264
3213	1	0.003799638653
3214	1	0.003798235722
3215	1	0.00379680258
3216	1	0.003795372928
3217	1	0.003793480895
3218	1	0.003792434943
3219	1	0.003790516775
3220	1	0.003790515365
3221	1	0.003787914254
3222	1	0.003787897475
3223	1	0.00378595409
3224	1	0.003784149293
3225	1	0.003783078426
3226	1	0.003781962097
3227	1	0.003781067972
3228	1	0.003779833509
3229	1	0.003779448327
3230	1	0.003778541738
3231	1	0.003777356736
3232	1	0.003775652155
3233	1	0.003774749773
3234	1	0.003771747856
3235	1	0.003770855499
3236	1	0.003769279721
3237	1	0.003767558508
3238	1	0.003766781567
3239	1	0.003765513543
3240	1	0.00376491484
3241	1	0.003763360738
3242	1	0.003762399574
3243	1	0.00376130517
3244	1	0.003761107091
3245	1	0.003760099482
3246	1	0.003758262693
3247	1	0.003757478514
3248	1	0.003756837592
3249	1	0.003755086866
3250	1	0.003753812635
3251	1	0.003753062272
3252	1	0.003751348255
3253	1	0.003749613652
3254	1	0.003748078769
3255	1	0.00374683935
3256	1	0.003745783055
3257	1	0.003745783041
3258	1	0.003744865485
3259	1	0.003742833127
3260	1	0.003741254274
3261	1	0.003741254121
3262	1	0.003739801893
3263	1	0.003738790096
3264	1	0.003737432681
3265	1	0.003735423512
3266	1	0.003734421131
3267	1	0.003731866109
3268	1	0.003731213851
3269	1	0.003730613302
3270	1	0.003728778086
3271	1	0.003726991083
3272	1	0.003726277896
3273	1	0.003724357511
3274	1	0.003723219889
3275	1	0.003721440887
3276	1	0.003719965213
3277	1	0.003717838823
3278	1	0.003716593099
3279	1	0.003715232606
3280	1	0.003714572383
3281	1	0.003714105407
3282	1	0.003713026102
3283	1	0.003712096333
3284	1	0.003710486715
3285	1	0.00370952265
3286	1	0.003708199895
3287	1	0.003707427785
3288	1	0.00370577832
3289	1	0.003704371066
3290	1	0.003703381487
3291	1	0.00370214243
3292	1	0.003702139214
3293	1	0.003701106757
3294	1	0.003700278146
3295	1	0.003699215004
3296	1	0.003697613741
3297	1	0.003697258208
3298	1	0.00369596469
3299	1	0.003694861317
3300	1	0.003693887807
3301	1	0.003691200343
3302	1	0.00368973129
3303	1	0.003687841406
3304	1	0.003687838856
3305	1	0.003686585983
3306	1	0.003685341392
3307	1	0.003683663678
3308	1	0.003682848026
3309	1	0.0036818615
3310	1	0.003680864067
3311	1	0.0036799434
3312	1	0.003678804066
3313	1	0.003677286621
3314	1	0.003675724572
3315	1	0.003674721714
3316	1	0.003673905154
3317	1	0.003672639259
3318	1	0.003671466228
3319	1	0.003670634065
3320	1	0.003669309763
3321	1	0.003667964733
3322	1	0.003666348663
3323	1	0.003665348613
3324	1	0.003663843319
3325	1	0.003662860284
3326	1	0.003662087906
3327	1	0.003660717242
3328	1	0.003659586497
3329	1	0.003658653859
3330	1	0.003656094607
3331	1	0.003655542894
3332	1	0.003654717285
3333	1	0.003653353202
3334	1	0.003651059753
3335	1	0.00364953647
3336	1	0.003649422424
3337	1	0.003648315449
3338	1	0.003647273583
3339	1	0.003646029534
3340	1	0.003645015577
3341	1	0.003643964373
3342	1	0.0036419714
3343	1	0.003640533894
3344	1	0.003639093471
3345	1	0.003638850989
3346	1	0.003637949583
3347	1	0.003636729159
3348	1	0.003636042416
3349	1	0.003634992487
3350	1	0.003634088081
3351	1	0.003633230235
3352	1	0.003631700525
3353	1	0.00363057553
3354	1	0.003629447508
3355	1	0.003629167664
3356	1	0.003628189532
3357	1	0.003626324407
3358	1	0.003625929668
3359	1	0.003625349356
3360	1	0.00362534875
3361	1	0.003624392458
3362	1	0.003623472784
3363	1	0.003622627509
3364	1	0.003621668229
3365	1	0.00362035141
3366	1	0.003619147267
3367	1	0.003617112582
3368	1	0.003614974755
3369	1	0.003614638455
3370	1	0.003614090624
3371	1	0.003613183693
3372	1	0.003611856405
3373	1	0.003610474727
3374	1	0.003609034623
3375	1	0.003607773861
3376	1	0.003607772407
3377	1	0.003606565039
3378	1	0.003604534534
3379	1	0.003603751134
3380	1	0.003602081967
3381	1	0.003601167626
3382	1	0.003600218665
3383	1	0.003599272878
3384	1	0.003598053716
3385	1	0.003596544371
3386	1	0.003595360791
3387	1	0.003594156839
3388	1	0.003594155618
3389	1	0.003593407076
3390	1	0.003591313487
3391	1	0.003590144926
3392	1	0.003588444719
3393	1	0.003587334172
3394	1	0.003586557846
3395	1	0.003585309436
3396	1	0.003584147924
3397	1	0.003582506509
3398	1	0.003581764774
3399	1	0.003580164765
3400	1	0.003579249652
3401	1	0.003578733541
3402	1	0.003578060762
3403	1	0.003577156911
3404	1	0.003576508477
3405	1	0.003574405641
3406	1	0.003573718962
3407	1	0.003571929795
3408	1	0.003570302841
3409	1	0.003568819408
3410	1	0.003568043327
3411	1	0.003566504226
3412	1	0.003564989388
3413	1	0.003563845955
3414	1	0.003562823001
3415	1	0.003561970858
3416	1	0.003561968125
3417	1	0.003560677484
3418	1	0.003559078562
3419	1	0.003556742378
3420	1	0.003554800295
3421	1	0.0035534486
3422	1	0.003552362808
3423	1	0.003550847751
3424	1	0.003549952204
3425	1	0.003548742
3426	1	0.003548062272
3427	1	0.003547003606
3428	1	0.003545925503
3429	1	0.003544969758
3430	1	0.003543784197
3431	1	0.00354153538
3432	1	0.003541269605
3433	1	0.003540281365
3434	1	0.003539031332
3435	1	0.003538216079
3436	1	0.003538027341
3437	1	0.003536975436
3438	1	0.003535200176
3439	1	0.003534386015
3440	1	0.003533316866
3441	1	0.003532390332
3442	1	0.003531463013
3443	1	0.003530104331
3444	1	0.003528766333
3445	1	0.003527857182
3446	1	0.003526163933
3447	1	0.003525125654
3448	1	0.003523306697
3449	1	0.003522955286
3450	1	0.003521483273
3451	1	0.003519986419
3452	1	0.003519348727
3453	1	0.003517499952
3454	1	0.003516774915
3455	1	0.003515257055
3456	1	0.003514633068
3457	1	0.003514047933
3458	1	0.00351330611
3459	1	0.00351329608
3460	1	0.003511988161
3461	1	0.003509546058
3462	1	0.003508133166
3463	1	0.003506199708
3464	1	0.00350526414
3465	1	0.003504683922
3466	1	0.003503803125
3467	1	0.003502257388
3468	1	0.003501395143
3469	1	0.003500373949
3470	1	0.003498591646
3471	1	0.003497756689
3472	1	0.003496503128
3473	1	0.003495536309
3474	1	0.00349463689
3475	1	0.003493562775
3476	1	0.0034915834
3477	1	0.003490125353
3478	1	0.003489324765
3479	1	0.003488200263
3480	1	0.00348721134
3481	1	0.003485665296
3482	1	0.003485603721
3483	1	0.003484108157
3484	1	0.003482771634
3485	1	0.003481599154
3486	1	0.003481132586
3487	1	0.003479207635
3488	1	0.00347780059
3489	1	0.003475696639
3490	1	0.003474068368
3491	1	0.003472465904
3492	1	0.003472408884
3493	1	0.003470807827
3494	1	0.003469805118
3495	1	0.003467904509
3496	1	0.003467165438
3497	1	0.003466529278
3498	1	0.003466132145
3499	1	0.003465169854
3500	1	0.003464979184
3501	1	0.003463669189
3502	1	0.003463097243
3503	1	0.003462214151
3504	1	0.003461119819
3505	1	0.003459901318
3506	1	0.003458728599
3507	1	0.003457958568
3508	1	0.00345645311
3509	1	0.003455405176
3510	1	0.003454136467
